25.50 & 61.46 & 12.77 \\
75.50 &  1.45 &  0.23 \\
125.50 &  0.56 &  0.09 \\
175.50 &  0.76 &  0.13 \\
225.50 &  1.67 &  0.22 \\
275.50 &  4.14 &  0.41 \\
325.50 & 11.80 &  1.50 \\
375.50 & 14.64 &  1.61 \\
425.50 & 19.23 &  2.44 \\
475.50 & 13.52 &  0.83 \\
525.50 & 10.18 &  0.89 \\
575.50 & 12.33 &  1.05 \\
625.50 & 33.89 &  2.65 \\
675.50 & 39.36 &  2.88 \\
725.50 & 31.67 &  4.07 \\
775.50 & 19.45 &  1.75 \\
825.50 & 14.93 &  1.34 \\
875.50 & 16.32 &  1.35 \\
925.50 & 32.23 &  1.85 \\
975.50 & 33.54 &  2.80 \\
1025.50 & 31.97 &  2.78 \\
1075.50 & 28.02 &  1.33 \\
1125.50 & 16.26 &  0.78 \\
1175.50 & 13.60 &  0.78 \\
1225.50 & 21.05 &  1.60 \\
1275.50 & 28.20 &  1.46 \\
1325.50 & 27.84 &  1.60 \\
1375.50 & 19.29 &  0.65 \\
1425.50 & 13.55 &  0.74 \\
1475.50 &  8.92 &  0.82 \\
1525.50 & 14.17 &  0.77 \\
1575.50 & 17.52 &  0.71 \\
1625.50 & 18.88 &  1.19 \\
1675.50 & 15.80 &  1.07 \\
1725.50 &  9.30 &  0.70 \\
1775.50 &  6.91 &  0.51 \\
1825.50 &  7.21 &  0.47 \\
1875.50 &  8.68 &  0.69 \\
1925.50 &  8.63 &  0.58 \\
1975.50 &  8.40 &  0.58 \\
2025.50 &  6.19 &  0.48 \\
2075.50 &  5.51 &  0.51 \\
2125.50 &  4.51 &  0.45 \\
2175.50 &  4.80 &  0.49 \\
2225.50 &  3.48 &  0.48 \\
2275.50 &  5.59 &  0.49 \\
2325.50 &  3.80 &  0.53 \\
2375.50 &  2.28 &  0.50 \\
2425.50 &  2.26 &  0.50 \\
2475.50 &  1.59 &  0.52 \\
2525.50 &  3.46 &  0.57 \\
2575.50 &  2.25 &  0.59 \\
2625.50 &  2.34 &  0.60 \\
2675.50 &  2.35 &  0.61 \\
2725.50 &  1.76 &  0.64 \\
2775.50 &  0.31 &  0.66 \\
2825.50 &  0.80 &  0.67 \\
2875.50 &  0.18 &  0.68 \\
2925.50 & -0.52 &  0.70 \\
2975.50 &  0.58 &  0.72 \\
3025.50 & -0.14 &  0.74 \\
3075.50 &  0.81 &  0.75 \\
3125.50 &  0.41 &  0.78 \\
3175.50 & -0.28 &  0.81 \\
3225.50 & -0.29 &  0.86 \\
3275.50 &  1.93 &  0.85 \\
3325.50 & -1.08 &  0.85 \\
3375.50 & -0.36 &  0.88 \\
3425.50 &  0.45 &  0.88 \\
3475.50 &  0.18 &  0.93 \\
3525.50 &  0.90 &  0.92 \\
3575.50 &  0.37 &  0.97 \\
3625.50 &  1.47 &  0.99 \\
3675.50 & -0.04 &  1.01 \\
3725.50 & -1.32 &  1.05 \\
3775.50 & -0.66 &  1.06 \\
3825.50 &  2.40 &  1.10 \\
3875.50 & -0.20 &  1.12 \\
3925.50 &  0.19 &  1.15 \\
3975.50 & -2.66 &  1.20 \\
4025.50 & -0.77 &  1.20 \\
4075.50 & -2.27 &  1.23 \\
4125.50 & -1.93 &  1.25 \\
4175.50 &  0.82 &  1.27 \\
4225.50 &  2.97 &  1.33 \\
4275.50 &  1.82 &  1.30 \\
4325.50 &  1.55 &  1.36 \\
4375.50 & -1.45 &  1.39 \\
4425.50 & -0.70 &  1.42 \\
4475.50 & -2.68 &  1.43 \\
4525.50 & -0.36 &  1.45 \\
4575.50 &  3.15 &  1.50 \\
4625.50 &  1.14 &  1.54 \\
4675.50 &  0.50 &  1.57 \\
4725.50 &  1.69 &  1.59 \\
4775.50 & -0.51 &  1.69 \\
4825.50 &  2.46 &  1.73 \\
4875.50 &  0.14 &  1.75 \\
4925.50 &  3.19 &  1.76 \\
4975.50 & -0.13 &  1.79 \\
